run_dir,checkpoint_path,teammate_embed_dim,objective_hidden_dim,set_hidden_dim,fusion_hidden_dim,objective_num_layers,ff_expansion,num_set_blocks,dropout,learning_rate,weight_decay,batch_size,label_mapping_enabled,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_054_h128_objh128_te64_fu128_obj1_ff2_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_054_h128_objh128_te64_fu128_obj1_ff2_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,1,2,5,0.2,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5895758288612806,0.5659503118131728,0.5952201298855653,0.5820646657967232,0.5480652209656545,0.5627048285050438,1.5503952414901168,0.5659503118131728
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_300_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_300_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,1,4,5,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5957509372932441,0.5659286422084722,0.5900475707340542,0.5549514281571698,0.5141315589751618,0.5344480621374937,1.8230031022319086,0.5659286422084722
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_288_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_288_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,2,4,5,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.593104462250974,0.5655733704682547,0.5941480314522751,0.5333478323908946,0.5073912128087193,0.5162864371452365,1.8251550881950944,0.5655733704682547
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_110_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_110_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,64,128,128,128,2,2,3,0.3,0.0005,0.001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5913401455561274,0.5653593536315503,0.5975999406742797,0.556981296215746,0.5189667726919012,0.5255287859749245,1.5257366939827248,0.5653593536315503
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_158_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_158_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,2,2,3,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.600896860986547,0.5652984435526668,0.6032072036142065,0.571625344352617,0.5345842542042825,0.5460125187361686,2.04710320631663,0.5652984435526668
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_462_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_462_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,256,384,256,384,1,2,5,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.6077335881790782,0.5651867013870991,0.6019241028924346,0.5583587066840655,0.5265402436765337,0.5371711877028312,1.8248848760569538,0.5651867013870991
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_036_h128_objh128_te64_fu128_obj1_ff4_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_036_h128_objh128_te64_fu128_obj1_ff4_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,1,4,5,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.6022936117033008,0.5646534983522057,0.5999455527282092,0.5874293170943888,0.5515340203601414,0.5604251278852469,1.6355700514934681,0.5646534983522057
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_108_h128_objh128_te64_fu128_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_108_h128_objh128_te64_fu128_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,64,128,128,128,1,4,5,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5993530838785562,0.5644043061440391,0.5966177720433573,0.6076555023923444,0.5795075190499976,0.5871930144216254,1.5070636338657803,0.5644043061440391
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_164_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_164_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,2,4,3,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.609277365287069,0.5634038443710507,0.6047430551073664,0.5656082354646947,0.5235811924072881,0.5390653945929568,1.8004388301460832,0.5634038443710507
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_074_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_074_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,1,2,3,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.6014114533558774,0.5630754375212489,0.6001352483667786,0.6107727997680151,0.5695500032245697,0.5867959729999939,1.6299456976078175,0.5630754375212489
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_104_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_104_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,64,128,128,128,1,4,3,0.3,0.0005,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.6094979048739249,0.5629845383240301,0.6009068807059169,0.5891692040017399,0.5589986270446162,0.5631932626236158,1.6748309930165608,0.5629845383240301
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_050_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_050_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p2_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,1,2,3,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.6064838638535617,0.5627909340128847,0.6013521300882269,0.6006959547629404,0.5609152937902544,0.5781810614520704,1.801658535445178,0.5627909340128847
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_080_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_080_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,1,4,3,0.25,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.6072189958097478,0.562389591846333,0.6000534946198836,0.5843120197187183,0.5476330337256619,0.5557760851837418,1.6796300102163244,0.562389591846333
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_398_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_398_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,2,3,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.6079541277659339,0.5621073246838534,0.6009044167533268,0.5672031317964332,0.539617719977694,0.5494901006495306,2.221248891618517,0.5621073246838534
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_014_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_014_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p1_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,2,2,3,0.1,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.593692567815923,0.5617744750272174,0.5954814022988536,0.6011309264897782,0.5664224133098488,0.5713408508329921,1.7282271054055955,0.5617744750272174
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_336_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_336_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,2,4,5,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.600529295008454,0.5617424631912553,0.5941804953650487,0.562925909815862,0.5368008470324502,0.5470428581844163,1.6184727152188618,0.5617424631912553
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_312_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_312_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,2,4,5,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5957509372932441,0.5616516070150103,0.597079957819064,0.5511816731912426,0.5244252075939246,0.53482969055155,1.8023794072645682,0.5616516070150103
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_130_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_130_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,1,4,4,0.1,0.0005,0.0001,512,True,2,early_stopping_val_macro_f1_patience_3,0.5980298463574212,0.5610517179057286,0.60504490858117,0.5234159779614325,0.49300503984480226,0.5084846758343956,2.133273548550076,0.5610517179057286
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_338_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_338_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,256,256,1,2,3,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5955303977063883,0.5609923608805611,0.5936883682350333,0.5738002029868059,0.5416796437002463,0.5530267375454179,1.7395146754052904,0.5609923608805611
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_002_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_002_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p1_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,1,2,3,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.6021465853120636,0.5608251538400414,0.5957185131817511,0.5699579527330724,0.529316924773087,0.5455100878302842,1.871899057317663,0.5608251538400414
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_088_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_088_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,2,2,4,0.25,0.0005,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5829596412556054,0.5607548715455841,0.592805198848814,0.5484993475424097,0.5137362458047535,0.5378056273672376,1.6687565247217815,0.5607548715455841
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_111_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_111_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,64,128,128,128,2,2,4,0.3,0.001,0.001,512,True,2,early_stopping_val_macro_f1_patience_3,0.5883996177313828,0.5607216765270665,0.5918156888321088,0.5281281716688415,0.4872762840749021,0.5112483106168857,1.7456511281154774,0.5607216765270665
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_230_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_230_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,2,2,3,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5942806733808719,0.5604743765108934,0.5925787829646768,0.5761925474844135,0.5487179735752993,0.5561133844940407,1.6771044377927427,0.5604743765108934
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_132_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_132_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,1,4,5,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5978093067705653,0.5598866729764245,0.6004406033545554,0.5645208061476004,0.5055414788595018,0.5253911178393609,2.050159489666974,0.5598866729764245
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_094_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_094_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,2,4,4,0.25,0.0005,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5800191134308609,0.5597976723637843,0.5895860768029224,0.5492243004204727,0.5264587257256373,0.5343595026280624,1.7051570547951593,0.5597976723637843
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_086_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_086_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,2,2,3,0.25,0.0005,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5874439461883408,0.5592757336602167,0.5893999210929374,0.5332753371030883,0.49850430318120015,0.5066343712031083,1.6021591380790428,0.5592757336602167
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_112_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_112_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p3_lr0p0005_wd0p001/best_model.pt,64,128,128,128,2,2,4,0.3,0.0005,0.001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5941336469896347,0.5592755143471668,0.5944732885412475,0.5488618239814412,0.5131276898738799,0.5329038455842117,1.5246009937039129,0.5592755143471668
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_001_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_001_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p1_lr0p001_wd0p0001/best_model.pt,64,128,128,128,1,2,3,0.1,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.612511945894288,0.5592478284279363,0.6010248204102688,0.5645933014354066,0.5168568989236313,0.5290581277657542,2.2381169906368963,0.5592478284279363
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_068_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_068_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p2_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,2,4,3,0.2,0.0005,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.578842902300963,0.5592321849340842,0.5826984801919962,0.5380600260983036,0.4959714070519476,0.5198647681036453,1.755856469825462,0.5592321849340842
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_194_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_194_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,192,256,1,2,3,0.25,0.0005,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5878850253620524,0.5592161223454135,0.5928995922324775,0.5157314774539655,0.4829675309624571,0.5024558138794055,1.9589282781989485,0.5592161223454135
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_146_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_146_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,1,2,3,0.15,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.576931559214879,0.5591604644430472,0.5898022433045075,0.5477743946643469,0.5120458409537485,0.5305967964798725,2.133784163881231,0.5591604644430472
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_358_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_358_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,256,256,2,4,4,0.3,0.0005,0.001,512,True,2,early_stopping_val_macro_f1_patience_3,0.5886201573182386,0.55904984204334,0.5911081694077421,0.513121647092939,0.4812968119699992,0.5017190849288897,1.8726515460897375,0.55904984204334
